User_ID,Age_Group,Gender,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional_Stability,Lighting_Level,Temperature,Acoustic_Level,Layout_Adaptability,Space_Utilization,Movement_Pattern,Emotional_Feedback,Comfort_Level,Engagement_Level,Sentiment_Category,Predicted_Behavior
U1212,26-40,Female,0.63,0.52,0.67,0.26,0.86,297.5,22.3,33.8,9,7.9,2,0.95,9,8,Happy,Socializing
U1213,18-25,Male,0.85,0.58,0.73,0.64,0.72,818.2,27.1,30.2,8,58.9,2,-0.86,6,6,Unhappy,Working
U1214,41-60,Male,0.87,0.79,0.28,0.44,0.71,292.3,22.4,49.0,6,18.7,2,0.07,2,3,Neutral,Working
U1215,26-40,Female,0.56,0.54,0.53,0.67,0.23,340.5,26.6,60.1,6,49.9,2,0.83,1,10,Happy,Exploring
U1216,18-25,Male,0.52,0.46,0.25,0.22,0.58,309.9,22.4,61.5,7,37.0,2,0.89,8,7,Happy,Socializing
U1217,18-25,Male,0.4,0.55,0.62,0.29,0.53,563.5,23.1,53.8,9,80.4,1,-0.54,10,10,Unhappy,Relaxing
U1218,26-40,Female,0.87,0.61,0.39,0.68,0.85,389.6,24.8,36.2,0,32.0,1,-0.71,4,10,Unhappy,Working
U1219,26-40,Female,0.3,0.33,0.57,0.35,0.38,238.7,29.4,38.5,10,45.8,3,0.45,7,3,Happy,Exploring
U1220,18-25,Female,0.61,0.83,0.56,0.8,0.39,507.9,19.3,72.6,3,72.1,3,-0.92,10,0,Unhappy,Working
U1221,61+,Male,0.4,0.67,0.85,0.24,0.49,886.5,18.4,73.4,4,43.3,2,-0.03,4,9,Neutral,Working
U1222,18-25,Male,0.4,0.64,0.58,0.35,0.37,613.5,25.3,63.7,4,79.3,2,0.59,1,2,Happy,Exploring
U1223,26-40,Female,0.48,0.27,0.61,0.9,0.29,890.5,29.4,63.2,0,66.2,1,0.12,8,9,Neutral,Socializing
U1224,61+,Female,0.9,0.62,0.48,0.5,0.8,276.3,29.9,59.9,2,41.1,1,-0.62,10,0,Unhappy,Socializing
U1225,26-40,Female,0.24,0.28,0.86,0.69,0.59,250.3,23.8,40.1,1,50.4,3,-0.03,9,1,Neutral,Working
U1226,26-40,Female,0.6,0.26,0.74,0.33,0.8,618.0,23.6,51.4,6,96.7,3,0.84,10,1,Happy,Socializing
U1227,26-40,Female,0.26,0.57,0.4,0.63,0.78,517.0,25.7,64.8,4,66.2,1,0.23,9,6,Happy,Exploring
U1228,18-25,Female,0.31,0.48,0.79,0.71,0.4,694.2,24.7,56.9,2,90.5,2,0.44,9,3,Happy,Socializing
U1229,61+,Male,0.51,0.61,0.5,0.42,0.58,815.2,25.6,30.9,10,17.9,3,-0.33,4,9,Unhappy,Working
U1230,26-40,Female,0.56,0.26,0.78,0.78,0.26,776.2,28.5,77.7,7,48.3,1,-0.62,9,8,Unhappy,Working
U1231,41-60,Male,0.38,0.5,0.78,0.62,0.84,948.0,27.0,72.2,0,90.9,2,-0.49,4,1,Unhappy,Exploring
U1232,18-25,Male,0.42,0.32,0.33,0.47,0.48,458.4,24.0,43.0,0,32.3,3,0.07,2,8,Neutral,Working
U1233,18-25,Female,0.26,0.89,0.69,0.59,0.48,285.7,23.5,60.8,5,96.8,2,-0.44,10,5,Unhappy,Socializing
U1234,18-25,Female,0.41,0.59,0.4,0.6,0.41,595.8,25.7,76.2,0,9.7,2,0.08,3,9,Neutral,Exploring
U1235,26-40,Male,0.88,0.68,0.41,0.32,0.52,199.7,23.5,34.8,3,90.3,4,0.42,2,7,Happy,Working
U1236,26-40,Male,0.86,0.43,0.41,0.48,0.38,360.0,23.5,55.2,5,44.5,1,0.47,1,6,Happy,Exploring
U1237,41-60,Male,0.43,0.27,0.71,0.44,0.46,287.1,18.2,52.8,0,7.4,3,-0.67,6,10,Unhappy,Exploring
U1238,26-40,Female,0.6,0.88,0.36,0.48,0.76,456.9,20.1,50.5,8,88.0,1,0.5,4,7,Happy,Socializing
U1239,61+,Female,0.84,0.4,0.2,0.73,0.78,200.1,23.9,71.8,3,25.2,3,0.35,7,8,Happy,Socializing
U1240,18-25,Male,0.2,0.5,0.7,0.54,0.41,128.7,27.9,49.0,8,2.2,4,-0.98,7,7,Unhappy,Relaxing
U1241,41-60,Male,0.77,0.65,0.32,0.86,0.53,691.1,21.3,33.2,8,13.6,2,-0.88,10,5,Unhappy,Exploring
U1242,41-60,Female,0.86,0.22,0.27,0.41,0.81,649.2,24.3,33.3,5,65.9,3,0.29,1,7,Happy,Socializing
U1243,41-60,Male,0.26,0.77,0.37,0.49,0.24,737.5,22.1,32.1,6,97.8,3,-0.23,9,7,Unhappy,Working
U1244,41-60,Female,0.31,0.58,0.47,0.75,0.82,694.3,19.3,50.5,0,11.1,1,-0.71,8,1,Unhappy,Relaxing
U1245,41-60,Female,0.87,0.39,0.53,0.58,0.35,202.9,29.5,65.9,4,46.2,3,-0.91,10,1,Unhappy,Relaxing
U1246,26-40,Male,0.58,0.24,0.23,0.58,0.67,362.0,28.3,40.2,2,18.1,4,-0.68,1,10,Unhappy,Working
U1247,18-25,Female,0.21,0.31,0.88,0.24,0.61,216.6,18.9,62.3,9,74.5,2,0.92,8,0,Happy,Socializing
U1248,18-25,Male,0.38,0.83,0.7,0.48,0.59,858.7,26.6,64.4,9,11.8,1,0.46,5,9,Happy,Exploring
U1249,61+,Male,0.51,0.68,0.43,0.39,0.8,772.2,22.2,42.8,5,24.0,1,0.06,1,1,Neutral,Relaxing
U1250,26-40,Female,0.69,0.37,0.42,0.9,0.27,281.4,29.9,60.0,3,19.6,2,0.88,4,6,Happy,Working
U1251,41-60,Male,0.71,0.25,0.51,0.42,0.44,407.2,21.6,64.2,8,55.3,1,0.24,7,10,Happy,Working
U1252,26-40,Other,0.9,0.68,0.64,0.82,0.58,970.0,20.9,53.3,6,87.3,2,0.45,5,2,Happy,Working
U1253,18-25,Female,0.4,0.6,0.3,0.67,0.77,634.7,24.8,46.8,3,51.1,1,-0.43,3,3,Unhappy,Working
U1254,18-25,Male,0.58,0.48,0.33,0.44,0.35,821.0,28.0,61.0,10,5.8,1,0.18,4,3,Neutral,Relaxing
U1255,26-40,Male,0.57,0.45,0.8,0.58,0.76,338.1,20.3,78.9,5,56.3,2,-0.71,2,3,Unhappy,Exploring
U1256,26-40,Male,0.48,0.35,0.38,0.79,0.48,289.0,26.5,51.3,1,79.8,2,-0.19,8,1,Neutral,Socializing
U1257,18-25,Male,0.32,0.67,0.47,0.82,0.33,805.5,18.7,49.6,2,13.2,2,-0.93,2,10,Unhappy,Working
U1258,26-40,Male,0.88,0.88,0.81,0.31,0.73,717.3,29.0,53.2,10,7.3,3,-0.57,6,5,Unhappy,Working
U1259,18-25,Male,0.8,0.32,0.66,0.44,0.26,712.9,19.0,33.8,6,18.8,1,-0.85,7,0,Unhappy,Exploring
U1260,26-40,Male,0.55,0.62,0.44,0.43,0.56,597.4,29.0,57.7,10,74.6,1,-0.22,7,4,Unhappy,Exploring
U1261,18-25,Female,0.62,0.5,0.68,0.23,0.24,607.2,23.9,46.4,3,59.2,1,0.69,1,1,Happy,Socializing
U1262,41-60,Female,0.36,0.51,0.21,0.62,0.45,762.1,23.4,36.1,9,54.1,2,-0.24,8,8,Unhappy,Relaxing
U1263,26-40,Female,0.58,0.38,0.71,0.8,0.62,343.0,29.7,53.3,6,24.9,1,0.66,9,1,Happy,Exploring
U1264,26-40,Male,0.69,0.78,0.54,0.47,0.59,417.5,29.9,30.2,8,33.2,3,0.31,7,5,Happy,Relaxing
U1265,18-25,Male,0.56,0.54,0.77,0.72,0.48,884.5,25.8,50.1,4,96.6,1,0.02,8,3,Neutral,Relaxing
U1266,18-25,Female,0.89,0.58,0.87,0.64,0.5,378.0,19.5,35.3,0,24.1,4,-0.53,4,5,Unhappy,Working
U1267,26-40,Female,0.63,0.41,0.85,0.46,0.36,591.7,24.1,31.2,4,90.2,2,0.84,8,1,Happy,Relaxing
U1268,26-40,Male,0.46,0.33,0.84,0.3,0.52,732.4,24.3,71.2,5,58.1,2,-0.89,3,1,Unhappy,Working
U1269,26-40,Female,0.74,0.26,0.56,0.7,0.87,999.9,24.2,75.8,10,12.3,3,0.38,1,6,Happy,Working
U1270,18-25,Female,0.32,0.7,0.45,0.8,0.8,491.8,24.8,40.4,1,46.7,3,0.24,8,2,Happy,Socializing
U1271,26-40,Female,0.47,0.34,0.53,0.68,0.3,485.3,18.2,57.0,7,94.9,3,-0.12,6,2,Neutral,Relaxing
U1272,41-60,Male,0.44,0.68,0.68,0.21,0.22,858.3,26.5,43.9,1,41.9,4,-0.52,9,6,Unhappy,Exploring
U1273,41-60,Female,0.5,0.47,0.82,0.35,0.85,825.0,26.5,54.7,8,86.3,2,-0.14,3,7,Neutral,Exploring
U1274,18-25,Female,0.75,0.49,0.34,0.25,0.57,758.0,19.4,51.8,1,25.6,3,0.75,8,6,Happy,Exploring
U1275,26-40,Female,0.54,0.53,0.84,0.6,0.58,516.9,24.8,43.5,2,57.1,2,0.67,9,2,Happy,Socializing
U1276,18-25,Female,0.76,0.46,0.77,0.73,0.75,391.5,24.8,65.0,7,84.4,3,0.88,9,2,Happy,Working
U1277,18-25,Female,0.6,0.27,0.89,0.28,0.42,647.9,26.2,36.3,10,92.1,2,-0.38,7,6,Unhappy,Working
U1278,61+,Female,0.44,0.42,0.82,0.79,0.54,888.6,19.0,32.7,5,48.6,2,-0.23,10,2,Unhappy,Exploring
U1279,18-25,Male,0.77,0.66,0.4,0.59,0.88,895.4,25.5,68.4,0,64.0,3,-0.96,3,1,Unhappy,Working
U1280,26-40,Female,0.37,0.67,0.27,0.68,0.67,197.6,21.4,63.3,3,0.3,1,0.89,3,6,Happy,Working
U1281,26-40,Female,0.36,0.4,0.28,0.88,0.31,485.5,24.1,54.9,4,25.3,1,-0.34,2,2,Unhappy,Socializing
U1282,41-60,Female,0.55,0.52,0.4,0.26,0.29,518.2,27.3,53.4,10,27.9,2,-0.19,1,4,Neutral,Relaxing
U1283,26-40,Male,0.38,0.34,0.63,0.83,0.34,979.9,26.5,54.9,2,9.3,3,0.82,2,6,Happy,Relaxing
U1284,18-25,Male,0.21,0.35,0.76,0.29,0.74,710.2,19.4,51.9,0,28.0,4,0.05,5,1,Neutral,Socializing
U1285,26-40,Female,0.65,0.22,0.83,0.48,0.41,466.5,25.1,49.6,2,32.1,3,0.13,1,7,Neutral,Socializing
U1286,26-40,Female,0.56,0.83,0.64,0.8,0.21,123.5,29.6,55.0,8,96.9,3,-0.65,10,1,Unhappy,Working
U1287,18-25,Female,0.51,0.35,0.2,0.83,0.86,608.8,19.9,56.4,1,66.9,2,-0.0,4,3,Neutral,Socializing
U1288,26-40,Female,0.88,0.36,0.33,0.55,0.32,186.5,28.2,64.6,0,42.6,1,0.84,10,3,Happy,Working
U1289,18-25,Female,0.6,0.4,0.27,0.62,0.21,851.0,26.4,65.6,6,98.8,1,0.12,10,7,Neutral,Relaxing
U1290,18-25,Female,0.8,0.29,0.45,0.7,0.37,777.3,27.3,48.9,6,15.3,2,-0.49,1,10,Unhappy,Socializing
U1291,26-40,Female,0.3,0.65,0.55,0.78,0.36,514.5,21.4,50.7,4,47.6,2,-0.94,10,0,Unhappy,Working
U1292,18-25,Female,0.6,0.25,0.23,0.29,0.5,486.3,21.5,48.7,1,64.7,1,-0.33,8,8,Unhappy,Relaxing
U1293,26-40,Female,0.81,0.29,0.44,0.77,0.84,907.6,28.9,56.8,0,5.6,2,0.15,5,5,Neutral,Relaxing
U1294,26-40,Male,0.61,0.65,0.33,0.54,0.82,359.6,22.3,52.7,4,71.7,3,-0.91,10,3,Unhappy,Exploring
U1295,41-60,Male,0.7,0.44,0.65,0.52,0.52,324.1,18.8,74.5,9,10.0,2,0.22,4,5,Happy,Relaxing
U1296,18-25,Female,0.46,0.7,0.52,0.5,0.49,945.3,25.2,64.8,3,14.0,3,0.05,3,5,Neutral,Socializing
U1297,18-25,Male,0.26,0.59,0.55,0.56,0.59,828.3,19.5,74.9,8,16.0,3,0.57,9,8,Happy,Socializing
U1298,18-25,Male,0.52,0.38,0.5,0.86,0.37,838.6,27.6,65.5,4,92.9,3,-0.94,6,10,Unhappy,Working
U1299,26-40,Male,0.48,0.66,0.87,0.58,0.24,275.7,25.7,78.5,10,68.3,4,0.56,1,3,Happy,Socializing
U1300,41-60,Male,0.81,0.28,0.35,0.87,0.86,229.0,28.5,61.8,9,65.5,2,0.04,8,7,Neutral,Relaxing
U1301,18-25,Male,0.37,0.58,0.56,0.33,0.33,123.4,27.4,78.2,1,55.5,3,-0.26,10,0,Unhappy,Working
U1302,61+,Male,0.88,0.51,0.72,0.71,0.34,313.3,19.3,37.9,3,29.3,4,0.93,2,5,Happy,Relaxing
U1303,18-25,Female,0.87,0.39,0.59,0.77,0.53,796.8,22.6,32.6,8,62.1,2,-0.68,9,4,Unhappy,Exploring
U1304,26-40,Female,0.37,0.62,0.85,0.68,0.54,316.0,27.3,59.0,7,41.0,3,0.08,7,2,Neutral,Working
U1305,41-60,Male,0.44,0.81,0.46,0.62,0.21,756.2,23.0,79.2,2,14.5,2,-0.36,3,3,Unhappy,Exploring
U1306,41-60,Male,0.83,0.9,0.52,0.6,0.3,326.7,29.7,50.9,7,69.0,2,0.05,4,7,Neutral,Working
U1307,41-60,Female,0.88,0.63,0.26,0.8,0.46,455.8,26.8,40.6,1,13.0,1,0.1,3,10,Neutral,Socializing
U1308,41-60,Male,0.51,0.48,0.63,0.78,0.68,984.8,18.2,56.1,2,19.1,4,-0.82,6,10,Unhappy,Relaxing
U1309,26-40,Female,0.42,0.36,0.4,0.29,0.36,320.3,28.6,62.4,4,81.8,3,0.32,9,9,Happy,Working
U1310,41-60,Female,0.57,0.38,0.31,0.79,0.5,438.7,19.2,45.8,10,66.0,4,0.27,10,10,Happy,Socializing
U1311,18-25,Female,0.68,0.54,0.58,0.49,0.59,371.0,19.7,65.7,9,63.1,3,0.54,9,1,Happy,Socializing
U1312,41-60,Male,0.39,0.46,0.57,0.38,0.82,198.7,26.8,78.8,9,41.8,1,-0.82,1,7,Unhappy,Socializing
U1313,26-40,Female,0.72,0.84,0.25,0.81,0.43,540.9,28.4,74.8,7,39.6,1,-0.41,10,6,Unhappy,Exploring
U1314,41-60,Male,0.24,0.46,0.69,0.5,0.29,440.8,24.4,44.6,0,69.0,4,0.3,6,0,Happy,Socializing
U1315,26-40,Female,0.23,0.46,0.64,0.77,0.54,725.4,21.5,46.3,3,74.0,2,-0.73,1,1,Unhappy,Working
U1316,26-40,Female,0.47,0.47,0.33,0.38,0.72,835.8,22.2,48.6,0,51.0,2,0.36,4,6,Happy,Exploring
U1317,26-40,Male,0.45,0.79,0.53,0.2,0.28,589.8,22.1,49.7,0,96.9,2,-0.88,7,10,Unhappy,Relaxing
U1318,41-60,Male,0.42,0.66,0.7,0.55,0.5,129.0,21.9,35.0,4,95.6,2,-0.33,4,10,Unhappy,Socializing
U1319,18-25,Male,0.54,0.63,0.57,0.27,0.21,657.0,20.9,68.1,5,41.2,3,0.69,9,2,Happy,Working
U1320,18-25,Female,0.42,0.43,0.48,0.73,0.22,149.9,25.3,48.3,0,82.1,2,0.55,10,1,Happy,Working
U1321,18-25,Male,0.33,0.77,0.43,0.39,0.54,654.7,28.8,74.0,10,54.3,3,0.29,5,0,Happy,Exploring
U1322,18-25,Female,0.42,0.23,0.63,0.51,0.41,716.5,21.7,76.3,5,51.2,4,0.74,9,6,Happy,Relaxing
U1323,41-60,Male,0.88,0.81,0.86,0.26,0.79,278.0,20.2,31.2,4,5.5,1,0.42,1,2,Happy,Exploring
U1324,18-25,Female,0.49,0.56,0.67,0.4,0.62,837.4,28.1,79.4,3,57.4,2,0.04,4,5,Neutral,Socializing
U1325,61+,Female,0.51,0.48,0.25,0.75,0.52,920.0,26.9,65.5,9,90.1,2,0.96,7,9,Happy,Relaxing
U1326,26-40,Female,0.6,0.55,0.52,0.31,0.49,831.8,29.2,56.0,4,78.0,4,0.39,2,7,Happy,Relaxing
U1327,18-25,Female,0.89,0.67,0.82,0.65,0.55,374.6,20.0,49.5,7,78.6,2,0.2,9,5,Neutral,Relaxing
U1328,41-60,Male,0.37,0.21,0.27,0.84,0.23,628.0,19.7,55.9,8,16.0,2,-0.18,3,6,Neutral,Exploring
U1329,26-40,Male,0.68,0.81,0.89,0.68,0.82,923.3,24.5,46.2,10,35.8,3,0.8,4,10,Happy,Working
U1330,26-40,Female,0.7,0.51,0.86,0.77,0.9,388.6,25.4,61.1,1,23.3,2,-0.41,4,5,Unhappy,Exploring
U1331,26-40,Male,0.63,0.44,0.25,0.28,0.33,838.0,23.8,34.6,5,31.6,4,-0.98,8,6,Unhappy,Working
U1332,41-60,Male,0.26,0.3,0.85,0.38,0.28,108.5,25.2,61.1,2,58.0,4,-0.61,2,4,Unhappy,Exploring
U1333,18-25,Male,0.67,0.51,0.45,0.83,0.3,103.3,20.2,43.8,1,36.5,2,-0.78,5,8,Unhappy,Working
U1334,61+,Male,0.24,0.55,0.79,0.7,0.66,783.7,23.8,30.9,0,56.1,3,-0.36,2,2,Unhappy,Working
U1335,61+,Male,0.62,0.48,0.49,0.65,0.66,785.3,25.9,57.6,3,43.9,1,0.65,6,5,Happy,Relaxing
U1336,26-40,Female,0.72,0.68,0.51,0.66,0.79,810.1,23.2,58.9,7,28.7,3,0.3,9,8,Happy,Working
U1337,18-25,Male,0.35,0.49,0.64,0.49,0.73,937.0,26.2,51.3,2,9.5,3,-0.66,9,0,Unhappy,Socializing
U1338,26-40,Female,0.79,0.87,0.74,0.23,0.51,206.1,23.4,33.6,4,89.2,2,0.58,1,4,Happy,Socializing
U1339,18-25,Male,0.22,0.62,0.22,0.75,0.63,308.8,22.0,74.7,9,1.1,1,0.01,4,3,Neutral,Working
U1340,18-25,Female,0.79,0.77,0.62,0.68,0.68,913.4,21.6,60.6,4,0.2,4,0.03,4,8,Neutral,Working
U1341,18-25,Male,0.52,0.28,0.33,0.53,0.56,259.5,22.9,35.8,4,82.7,2,-0.28,1,10,Unhappy,Working
U1342,26-40,Female,0.35,0.48,0.44,0.83,0.53,714.0,18.3,55.5,10,99.7,3,0.73,10,10,Happy,Working
U1343,41-60,Female,0.29,0.44,0.44,0.44,0.65,577.4,26.0,54.9,8,72.7,1,-0.36,2,0,Unhappy,Relaxing
U1344,41-60,Male,0.87,0.6,0.53,0.41,0.59,174.9,28.1,33.0,7,1.5,2,-0.81,6,3,Unhappy,Socializing
U1345,41-60,Female,0.25,0.8,0.43,0.81,0.65,356.7,22.3,60.3,7,22.7,3,-0.39,10,0,Unhappy,Relaxing
U1346,26-40,Other,0.34,0.25,0.28,0.76,0.63,568.3,18.6,70.4,0,97.2,2,0.43,3,2,Happy,Socializing
U1347,26-40,Female,0.44,0.25,0.3,0.56,0.7,867.1,29.8,67.5,0,80.9,3,0.32,9,3,Happy,Working
U1348,26-40,Female,0.63,0.8,0.22,0.29,0.65,736.8,21.2,40.1,1,56.7,1,-0.62,3,0,Unhappy,Socializing
U1349,61+,Male,0.58,0.35,0.53,0.35,0.56,659.7,19.5,73.1,7,23.7,2,-0.78,3,4,Unhappy,Socializing
U1350,18-25,Female,0.29,0.67,0.87,0.66,0.68,546.4,22.4,47.1,9,1.4,4,0.32,9,5,Happy,Exploring
U1351,41-60,Male,0.4,0.58,0.28,0.47,0.51,368.8,26.9,77.3,0,2.1,2,0.35,3,0,Happy,Exploring
U1352,26-40,Male,0.37,0.78,0.86,0.79,0.37,207.3,21.5,33.6,3,61.2,4,-0.27,6,9,Unhappy,Working
U1353,26-40,Other,0.35,0.29,0.71,0.86,0.2,468.2,24.9,54.3,8,2.2,4,0.69,6,10,Happy,Relaxing
U1354,41-60,Male,0.49,0.29,0.65,0.76,0.59,125.7,23.0,59.9,1,99.4,4,0.96,1,9,Happy,Exploring
U1355,26-40,Female,0.69,0.59,0.65,0.46,0.61,290.0,19.4,42.4,2,18.3,4,-0.59,7,3,Unhappy,Working
U1356,41-60,Female,0.35,0.86,0.78,0.75,0.88,489.2,22.0,68.6,10,71.1,1,0.15,9,3,Neutral,Relaxing
U1357,61+,Female,0.46,0.49,0.27,0.45,0.45,476.7,26.7,61.3,5,15.5,4,-0.99,9,0,Unhappy,Exploring
U1358,26-40,Other,0.47,0.43,0.55,0.32,0.48,139.9,25.3,30.9,10,54.0,1,0.43,9,1,Happy,Socializing
U1359,18-25,Male,0.88,0.62,0.69,0.22,0.34,630.2,19.4,60.4,9,8.1,1,-0.17,2,10,Neutral,Exploring
U1360,26-40,Male,0.87,0.85,0.61,0.47,0.25,594.7,20.0,54.6,2,76.7,1,-0.61,1,9,Unhappy,Working
U1361,61+,Male,0.76,0.79,0.78,0.83,0.74,170.3,25.7,39.8,3,58.5,2,0.5,6,4,Happy,Exploring
U1362,18-25,Male,0.37,0.9,0.25,0.37,0.37,948.8,27.8,79.8,8,8.6,3,0.62,6,1,Happy,Exploring
U1363,26-40,Male,0.25,0.22,0.68,0.34,0.63,189.4,22.2,74.9,8,84.9,2,-0.78,4,2,Unhappy,Relaxing
U1364,26-40,Male,0.42,0.28,0.57,0.88,0.68,869.4,25.1,44.6,9,54.7,1,-0.92,8,8,Unhappy,Relaxing
U1365,41-60,Female,0.39,0.63,0.47,0.22,0.53,100.3,20.0,57.1,4,92.2,2,-0.33,5,4,Unhappy,Socializing
U1366,18-25,Female,0.55,0.77,0.44,0.75,0.81,894.1,21.7,45.8,6,91.7,2,0.25,7,0,Happy,Working
U1367,41-60,Male,0.74,0.4,0.63,0.42,0.51,117.7,18.2,68.8,8,92.1,3,0.59,9,4,Happy,Socializing
U1368,61+,Female,0.8,0.37,0.82,0.23,0.4,782.0,27.2,76.5,7,7.8,2,0.09,1,2,Neutral,Socializing
U1369,18-25,Male,0.79,0.75,0.55,0.84,0.83,425.5,22.8,47.9,10,12.1,1,0.16,9,0,Neutral,Exploring
U1370,18-25,Male,0.45,0.24,0.78,0.3,0.8,764.4,27.8,70.3,6,98.8,2,0.6,4,2,Happy,Socializing
U1371,61+,Female,0.68,0.46,0.48,0.59,0.31,461.6,26.5,54.9,7,48.8,2,0.06,7,10,Neutral,Relaxing
U1372,18-25,Female,0.42,0.55,0.27,0.39,0.22,163.8,27.9,49.8,4,23.8,2,0.22,4,5,Happy,Socializing
U1373,41-60,Female,0.24,0.59,0.24,0.25,0.26,790.8,21.4,76.9,4,77.0,2,0.03,4,9,Neutral,Working
U1374,26-40,Male,0.69,0.71,0.24,0.23,0.4,164.1,20.2,55.5,4,26.4,2,0.76,4,4,Happy,Socializing
U1375,18-25,Female,0.21,0.45,0.47,0.28,0.88,929.9,29.7,53.4,0,72.7,2,-0.53,6,0,Unhappy,Working
U1376,41-60,Female,0.49,0.63,0.44,0.25,0.59,145.9,26.6,63.6,5,83.7,2,-0.47,5,10,Unhappy,Working
U1377,26-40,Female,0.43,0.61,0.7,0.73,0.46,531.4,28.0,43.1,4,78.4,4,-0.74,2,1,Unhappy,Socializing
U1378,26-40,Female,0.69,0.58,0.72,0.54,0.82,750.7,18.2,46.2,7,27.4,1,0.64,9,4,Happy,Socializing
U1379,26-40,Female,0.74,0.65,0.24,0.44,0.52,453.9,22.3,76.6,7,40.2,3,-0.18,6,8,Neutral,Socializing
U1380,26-40,Female,0.41,0.38,0.35,0.49,0.42,295.5,26.9,63.9,1,41.3,3,-0.3,10,10,Unhappy,Working
U1381,18-25,Female,0.77,0.26,0.39,0.85,0.86,783.2,18.9,71.3,10,49.1,1,0.96,6,4,Happy,Relaxing
U1382,26-40,Other,0.41,0.28,0.58,0.84,0.79,805.9,24.8,43.6,5,16.7,4,0.85,9,4,Happy,Exploring
U1383,61+,Female,0.51,0.36,0.3,0.7,0.79,930.4,23.1,57.2,10,45.2,3,0.94,1,0,Happy,Socializing
U1384,18-25,Male,0.71,0.55,0.29,0.82,0.56,438.5,18.2,78.6,9,51.1,3,-0.72,7,4,Unhappy,Exploring
U1385,26-40,Female,0.69,0.79,0.86,0.42,0.75,555.6,20.8,45.9,9,53.2,2,0.78,3,7,Happy,Socializing
U1386,26-40,Male,0.89,0.69,0.76,0.47,0.33,426.8,21.4,38.0,5,82.0,2,-0.34,4,8,Unhappy,Working
U1387,41-60,Male,0.36,0.75,0.33,0.63,0.6,331.4,19.3,55.5,2,51.7,2,-0.97,1,9,Unhappy,Working
U1388,18-25,Female,0.66,0.45,0.48,0.64,0.89,775.9,25.6,49.4,0,23.1,1,-0.22,3,2,Unhappy,Exploring
U1389,61+,Female,0.63,0.48,0.45,0.54,0.4,405.7,20.9,38.0,6,66.3,3,0.02,7,3,Neutral,Relaxing
U1390,26-40,Female,0.84,0.48,0.75,0.48,0.76,485.3,21.3,74.4,9,79.7,4,-0.78,6,6,Unhappy,Working
U1391,18-25,Male,0.31,0.33,0.56,0.89,0.54,463.3,28.8,79.5,4,31.9,1,0.08,1,6,Neutral,Exploring
U1392,18-25,Female,0.73,0.24,0.29,0.77,0.23,741.4,23.6,58.4,9,64.5,3,0.64,9,0,Happy,Working
U1393,18-25,Male,0.6,0.61,0.72,0.5,0.73,926.0,22.7,68.7,4,14.7,3,-0.24,4,10,Unhappy,Socializing
U1394,26-40,Other,0.39,0.89,0.48,0.71,0.32,700.1,26.7,73.0,10,34.2,1,-0.29,7,5,Unhappy,Exploring
U1395,26-40,Other,0.53,0.32,0.38,0.39,0.64,524.4,28.9,65.0,7,90.9,2,-0.32,4,8,Unhappy,Exploring
U1396,41-60,Female,0.43,0.23,0.46,0.27,0.26,801.3,18.3,32.2,4,91.1,2,0.85,7,4,Happy,Socializing
U1397,26-40,Female,0.61,0.75,0.55,0.45,0.86,676.9,23.4,37.9,4,57.5,3,-0.9,5,7,Unhappy,Exploring
U1398,18-25,Female,0.82,0.38,0.44,0.48,0.4,154.5,25.3,33.5,0,70.2,3,-0.11,1,10,Neutral,Socializing
U1399,26-40,Female,0.6,0.78,0.37,0.21,0.36,186.1,21.8,30.5,1,85.4,1,-0.47,4,9,Unhappy,Relaxing
U1400,41-60,Male,0.64,0.69,0.48,0.77,0.29,134.1,27.3,45.3,4,95.9,2,0.79,3,10,Happy,Socializing
U1401,18-25,Male,0.56,0.86,0.21,0.45,0.86,511.1,29.7,49.6,6,49.0,3,-0.81,6,8,Unhappy,Relaxing
U1402,18-25,Female,0.24,0.49,0.74,0.61,0.7,843.3,29.3,42.1,2,56.2,3,-0.18,6,9,Neutral,Exploring
U1403,18-25,Female,0.36,0.66,0.32,0.25,0.72,381.8,21.2,33.2,0,41.6,1,-0.19,1,9,Neutral,Socializing
U1404,41-60,Male,0.54,0.53,0.23,0.32,0.55,445.7,20.7,56.5,10,7.2,2,0.78,2,2,Happy,Exploring
U1405,26-40,Female,0.42,0.64,0.66,0.82,0.53,918.5,29.5,43.7,1,42.3,4,-0.57,2,0,Unhappy,Relaxing
U1406,26-40,Male,0.33,0.51,0.74,0.63,0.28,853.2,23.5,69.8,2,79.1,2,0.29,10,1,Happy,Working
U1407,41-60,Female,0.55,0.33,0.77,0.87,0.59,698.5,20.5,30.4,8,80.5,2,-0.73,4,4,Unhappy,Working
U1408,41-60,Female,0.43,0.56,0.55,0.9,0.37,340.1,26.5,72.1,7,89.2,3,0.91,9,9,Happy,Working
U1409,26-40,Female,0.38,0.57,0.34,0.46,0.88,205.3,21.4,77.7,3,5.1,1,0.19,2,6,Neutral,Working
U1410,41-60,Female,0.52,0.77,0.72,0.41,0.76,114.5,21.2,65.8,7,52.7,4,0.25,8,10,Happy,Working
U1411,18-25,Male,0.29,0.71,0.69,0.8,0.49,196.3,28.6,66.7,8,10.7,2,-0.13,1,5,Neutral,Relaxing
